12/25/2005 0:00,1,1,1,2029971,1137283200
12/25/2005 0:00,1,4,2,680946,1137283200
12/25/2005 0:00,1,7,0,3358267,1137283200
1/1/2006 0:00,1,2,0,4006501,1137888000
1/1/2006 0:00,1,68,26,56363,1137888000
1/1/2006 0:00,1,248,178,5585575,1137888000
1/8/2006 0:00,1,4,1,5585575,1137888000
1/8/2006 0:00,1,8,0,2183268,1138492800
1/8/2006 0:00,1,10,10,1051723,1138492800
1/8/2006 0:00,1,39,57,13122723,1139097600
1/8/2006 0:00,1,658,1023,966572,1139097600
1/15/2006 0:00,1,1,0,12955091,1139097600
1/15/2006 0:00,1,1,1,65151,1139097600
1/15/2006 0:00,1,2,2,1053866,1139097600
1/15/2006 0:00,1,3,0,701714,1139702400
1/15/2006 0:00,1,5,1,1363683,1139702400
1/15/2006 0:00,1,18,2,1080275,1139702400
1/15/2006 0:00,1,271,0,1051723,1139702400
1/22/2006 0:00,1,1,0,14953,1139702400
1/22/2006 0:00,1,1,0,3979215,1139702400
1/22/2006 0:00,1,36,35,7852154,1139702400
1/22/2006 0:00,1,1345,821,966572,1139702400
1/29/2006 0:00,1,0,1,701714,1139702400
1/29/2006 0:00,1,1,1,680946,1139702400
2/5/2006 0:00,1,1,0,4006501,1140307200
2/5/2006 0:00,1,3,0,1070153,1140307200
2/5/2006 0:00,1,3,3,14953,1140307200
2/5/2006 0:00,1,12,18,1059722,1140912000
2/5/2006 0:00,1,721,1477,12955091,1140912000
2/12/2006 0:00,1,1,0,5159728,1140912000
2/12/2006 0:00,1,1,3,1059722,1140912000
2/12/2006 0:00,1,2,20,1378867,1141516800
2/12/2006 0:00,1,3,1,1070153,1141516800
2/12/2006 0:00,1,3,3,13122723,1141516800
2/12/2006 0:00,1,6,4,57437,1141516800
2/12/2006 0:00,1,8,0,65151,1141516800
2/12/2006 0:00,1,32,56,14953,1141516800
2/12/2006 0:00,1,37,5,1606439,1142121600
2/12/2006 0:00,1,108,101,966572,1142121600
2/19/2006 0:00,1,2,0,65151,1142121600
2/19/2006 0:00,1,5,5,680946,1142121600
2/19/2006 0:00,1,31,3,14953,1142726400
2/26/2006 0:00,1,1,0,14953,1142726400
2/26/2006 0:00,1,1,1,54119,1142726400
2/26/2006 0:00,1,2,0,2903,1142726400
2/26/2006 0:00,1,15,1,2183268,1142726400
3/5/2006 0:00,1,1,1,911239,1143331200
3/5/2006 0:00,1,4,0,680946,1143331200
3/5/2006 0:00,1,5,5,14953,1143331200
3/5/2006 0:00,1,8,5,57437,1143331200
3/5/2006 0:00,1,61,4,1029403,1143331200
3/5/2006 0:00,1,78,251,1606439,1143331200
3/12/2006 0:00,1,1,1,54119,1143331200
3/12/2006 0:00,1,1,1,7477136,1143936000
3/12/2006 0:00,1,5,1,1070153,1143936000
3/12/2006 0:00,1,558,1153,966572,1143936000
3/19/2006 0:00,1,7,0,2183268,1143936000
3/19/2006 0:00,1,13,11,51416,1144540800
3/19/2006 0:00,1,32,23,56363,1144540800
3/19/2006 0:00,1,73,23,1363683,1144540800
3/19/2006 0:00,1,146,329,775844,1144540800
3/26/2006 0:00,1,1,1,14953,1144540800
3/26/2006 0:00,1,5,0,1059722,1144540800
3/26/2006 0:00,1,14,4,2903,1144540800
3/26/2006 0:00,1,34,3,1039303,1144540800
3/26/2006 0:00,1,560,543,680946,1144540800
3/26/2006 0:00,1,1314,631,966572,1144540800
3/26/2006 0:00,1,1913,0,22451301,1145145600
4/2/2006 0:00,1,1,2,726426,1145145600
4/2/2006 0:00,1,25,26,1606439,1145145600
4/2/2006 0:00,1,176,102,1363683,1145145600
4/2/2006 0:00,1,311,0,664240,1145145600
4/9/2006 0:00,1,1,1,1209359,1145145600
4/9/2006 0:00,1,3,0,701714,1145145600
4/9/2006 0:00,1,3,3,4139050,1145750400
4/9/2006 0:00,1,5,5,1363683,1145750400
4/9/2006 0:00,1,6,0,2183268,1145750400
4/9/2006 0:00,1,9,0,3979215,1145750400
4/9/2006 0:00,1,13,6,7852154,1146355200
4/9/2006 0:00,1,18,12,726426,1146355200
4/9/2006 0:00,1,75,0,14953,1146355200
4/9/2006 0:00,1,264,52,664240,1146960000
4/16/2006 0:00,1,0,1,14953,1146960000
4/16/2006 0:00,1,3,0,7852154,1146960000
4/16/2006 0:00,1,3,2,5585575,1146960000
4/16/2006 0:00,1,4,5,7477136,1146960000
4/16/2006 0:00,1,5,4,1059722,1146960000
4/16/2006 0:00,1,109,65,1606439,1146960000
4/16/2006 0:00,1,1240,993,966572,1146960000
4/23/2006 0:00,1,1,1,1070153,1146960000
4/23/2006 0:00,1,1,1,6566927,1146960000
4/23/2006 0:00,1,27,4,2029971,1147564800
4/23/2006 0:00,1,29,7,1363683,1147564800
4/30/2006 0:00,1,1,0,2029971,1147564800
4/30/2006 0:00,1,6,0,2183268,1147564800
4/30/2006 0:00,1,215,0,701714,1147564800
5/7/2006 0:00,1,0,3,3358267,1147564800
5/7/2006 0:00,1,1,0,1606439,1147564800
5/7/2006 0:00,1,1,1,2029971,1148169600
5/7/2006 0:00,1,3,3,1209359,1148169600
5/7/2006 0:00,1,5,5,1070153,1148169600
5/7/2006 0:00,1,8,5,54119,1148169600
5/7/2006 0:00,1,30,9,7852154,1148774400
5/7/2006 0:00,1,161,110,966572,1148774400
5/7/2006 0:00,1,196,83,701714,1148774400
5/7/2006 0:00,1,477,0,14953,1148774400
5/14/2006 0:00,1,1,1,57437,1148774400
5/14/2006 0:00,1,2,2,1209359,1148774400
5/14/2006 0:00,1,2,2,19270,1148774400
5/14/2006 0:00,1,4,3,3979215,1148774400
5/14/2006 0:00,1,4,4,6566927,1148774400
5/14/2006 0:00,1,7,1,51416,1149379200
5/14/2006 0:00,1,34,10,701714,1149379200
5/21/2006 0:00,1,2,0,1606439,1149379200
5/21/2006 0:00,1,12,0,5159728,1149379200
5/21/2006 0:00,1,146,7,1053866,1149379200
5/21/2006 0:00,1,981,1057,966572,1149379200
5/28/2006 0:00,1,1,1,1606439,1149379200
5/28/2006 0:00,1,2,0,1787,1149379200
5/28/2006 0:00,1,2,1,3358267,1149984000
5/28/2006 0:00,1,2,2,6566927,1149984000
5/28/2006 0:00,1,3,2,4006501,1149984000
5/28/2006 0:00,1,7,0,2183268,1149984000
5/28/2006 0:00,1,9,5,1062488,1149984000
5/28/2006 0:00,1,10,1,57437,1150588800
5/28/2006 0:00,1,44,25,1053866,1150588800
6/4/2006 0:00,1,1,0,1051723,1150588800
6/4/2006 0:00,1,1,1,4006501,1150588800
6/4/2006 0:00,1,4,4,1062488,1150588800
6/4/2006 0:00,1,4,4,701714,1150588800
6/4/2006 0:00,1,4,5,14953,1150588800
6/4/2006 0:00,1,22,6,1080275,1150588800
6/4/2006 0:00,1,35,24,1363683,1151193600
6/4/2006 0:00,1,132,123,966572,1151193600
6/11/2006 0:00,1,5,1,1053866,1151193600
6/11/2006 0:00,1,10,3,306482,1151193600
6/11/2006 0:00,1,10,9,911239,1151193600
6/11/2006 0:00,1,14,0,5159728,1151193600
6/11/2006 0:00,1,746,1893,12955091,1151798400
6/18/2006 0:00,1,1,1,1209359,1151798400
6/18/2006 0:00,1,3,0,4006501,1151798400
6/18/2006 0:00,1,5,1,7477136,1151798400
6/18/2006 0:00,1,14,10,1378867,1151798400
6/18/2006 0:00,1,20,9,1029403,1151798400
6/18/2006 0:00,1,26,1,51416,1151798400
6/18/2006 0:00,1,555,0,17337792,1152403200
6/18/2006 0:00,1,563,470,966572,1152403200
6/25/2006 0:00,1,1,1,17337792,1152403200
6/25/2006 0:00,1,1,1,2029971,1152403200
6/25/2006 0:00,1,2,0,65151,1152403200
6/25/2006 0:00,1,2,1,1047950,1152403200
6/25/2006 0:00,1,2,2,3979215,1153008000
6/25/2006 0:00,1,10,10,775844,1153008000
7/2/2006 0:00,1,2,0,51416,1153008000
7/2/2006 0:00,1,2,0,701714,1153008000
7/2/2006 0:00,1,4,3,1209359,1153008000
7/2/2006 0:00,1,8,0,1062488,1153612800
7/2/2006 0:00,1,18,0,911239,1154217600
7/2/2006 0:00,1,143,0,65151,1154217600
7/2/2006 0:00,1,209,113,966572,1154217600
7/9/2006 0:00,1,0,459,1053866,1154217600
7/9/2006 0:00,1,8,2,1059722,1154217600
7/9/2006 0:00,1,17,16,4006501,1154217600
7/9/2006 0:00,1,57,0,1378867,1154217600
7/9/2006 0:00,1,160,115,65151,1154822400
7/9/2006 0:00,1,337,340,14953,1155427200
7/16/2006 0:00,1,1,1,5159728,1155427200
7/16/2006 0:00,1,1,3,1053866,1155427200
7/16/2006 0:00,1,2,1,3358267,1155427200
7/16/2006 0:00,1,8,4,1209359,1155427200
7/16/2006 0:00,1,184,313,2029971,1155427200
7/23/2006 0:00,1,29,1,701714,1155427200
7/30/2006 0:00,1,0,2,1029403,1155427200
7/30/2006 0:00,1,1,0,4006501,1155427200
7/30/2006 0:00,1,1,1,1053866,1155427200
7/30/2006 0:00,1,5,2,911239,1155427200
7/30/2006 0:00,1,10,16,7477136,1156032000
7/30/2006 0:00,1,14,28,65151,1156032000
7/30/2006 0:00,1,26,8,1059722,1156032000
8/6/2006 0:00,1,0,5,701714,1156636800
8/13/2006 0:00,1,1,0,1060284,1156636800
8/13/2006 0:00,1,1,1,14953,1156636800
8/13/2006 0:00,1,1,1,680946,1156636800
8/13/2006 0:00,1,2,1,1053866,1156636800
8/13/2006 0:00,1,3,3,1051723,1157241600
8/13/2006 0:00,1,6,6,65151,1157241600
8/13/2006 0:00,1,6,11,12955091,1157846400
8/13/2006 0:00,1,7,1,1378867,1157846400
8/13/2006 0:00,1,7,3,3979215,1157846400
8/13/2006 0:00,1,18,4,54119,1157846400
8/13/2006 0:00,1,40,26,5585575,1157846400
8/20/2006 0:00,1,1,1,3358267,1158451200
8/20/2006 0:00,1,4,4,7852154,1158451200
8/20/2006 0:00,1,12,6,54119,1158451200
8/27/2006 0:00,1,1,1,1070153,1158451200
8/27/2006 0:00,1,5,5,4006501,1158451200
8/27/2006 0:00,1,11,5,701714,1158451200
8/27/2006 0:00,1,13,16,2586432,1158451200
8/27/2006 0:00,1,168,169,1209359,1158451200
9/3/2006 0:00,1,1,1,1070153,1159056000
9/3/2006 0:00,1,1,1,680946,1159056000
9/10/2006 0:00,1,1,1,56363,1159056000
9/10/2006 0:00,1,1,1,7852154,1159056000
9/10/2006 0:00,1,2,0,1209359,1159056000
9/10/2006 0:00,1,3,0,22451301,1159056000
9/10/2006 0:00,1,6,1,680946,1159056000
9/17/2006 0:00,1,0,6,54119,1159056000
9/17/2006 0:00,1,1,1,680946,1159056000
9/17/2006 0:00,1,4,4,4139050,1159056000
9/17/2006 0:00,1,5,23,2029971,1159660800
9/17/2006 0:00,1,22,26,1606439,1159660800
9/17/2006 0:00,1,30,0,14953,1159660800
9/17/2006 0:00,1,65,1,1029403,1159660800
9/17/2006 0:00,1,83,13,5159728,1159660800
9/24/2006 0:00,1,1,2,1053866,1160265600
9/24/2006 0:00,1,2,2,14953,1160265600
9/24/2006 0:00,1,2,2,54119,1160870400
9/24/2006 0:00,1,3,0,5159728,1160870400
9/24/2006 0:00,1,4,0,1089203,1160870400
9/24/2006 0:00,1,12,0,2183268,1160870400
9/24/2006 0:00,1,26,1,306482,1160870400
9/24/2006 0:00,1,62,12,3979215,1160870400
9/24/2006 0:00,1,238,122,680946,1160870400
9/24/2006 0:00,1,391,227,1606439,1160870400
10/1/2006 0:00,1,1,1,1059722,1160870400
10/1/2006 0:00,1,1,1,2029971,1160870400
10/1/2006 0:00,1,1,1,4498177,1161475200
10/1/2006 0:00,1,2,1,176950,1161475200
10/1/2006 0:00,1,2,1,4139050,1161475200
10/8/2006 0:00,1,2,0,176950,1161475200
10/8/2006 0:00,1,15,1,1059722,1162080000
10/15/2006 0:00,1,1,1,4139050,1162080000
10/15/2006 0:00,1,1,1,726426,1162080000
10/15/2006 0:00,1,1,2,12955091,1162080000
10/15/2006 0:00,1,2,1,19270,1162080000
10/15/2006 0:00,1,3,1,1070153,1162080000
10/15/2006 0:00,1,11,2,5585575,1162080000
10/15/2006 0:00,1,12,1,4006501,1162684800
10/15/2006 0:00,1,13,34,54119,1162684800
10/15/2006 0:00,1,23,9,1606439,1162684800
10/15/2006 0:00,1,37,69,14953,1162684800
10/22/2006 0:00,1,1,0,1606439,1162684800
10/22/2006 0:00,1,1,1,3358267,1162684800
10/22/2006 0:00,1,2,0,4498177,1162684800
10/22/2006 0:00,1,8,2,22451301,1162684800
10/29/2006 0:00,1,0,11,14953,1162684800
10/29/2006 0:00,1,1,1,1209359,1162684800
10/29/2006 0:00,1,2,14,4139050,1162684800
10/29/2006 0:00,1,3,2,3358267,1162684800
10/29/2006 0:00,1,12,63,1060284,1163289600
10/29/2006 0:00,1,16,1,4498177,1163289600
10/29/2006 0:00,1,29,29,1378867,1163289600
11/5/2006 0:00,1,0,8,17337792,1163289600
11/5/2006 0:00,1,1,0,1070153,1163289600
11/5/2006 0:00,1,1,0,1209359,1163289600
11/5/2006 0:00,1,1,0,4006501,1163289600
11/5/2006 0:00,1,1,0,65151,1163894400
11/5/2006 0:00,1,1,1,1059722,1163894400
11/5/2006 0:00,1,1,1,6566927,1163894400
11/5/2006 0:00,1,3,2,5159728,1163894400
11/5/2006 0:00,1,5,1,4498177,1163894400
11/5/2006 0:00,1,7,1,1062488,1163894400
11/5/2006 0:00,1,16,3,1378867,1164499200
11/5/2006 0:00,1,273,0,6174957,1164499200
11/12/2006 0:00,1,1,2,22451301,1164499200
11/12/2006 0:00,1,2,3,1039303,1164499200
11/12/2006 0:00,1,6,2,7477136,1165104000
11/12/2006 0:00,1,6,5,2586432,1165104000
11/12/2006 0:00,1,9,1,1378867,1165104000
11/12/2006 0:00,1,289,66,1053866,1165104000
11/12/2006 0:00,1,649,1282,7852154,1165104000
11/19/2006 0:00,1,1,1,7852154,1165104000
11/19/2006 0:00,1,2,3,4006501,1165708800
11/19/2006 0:00,1,7,0,56363,1165708800
11/19/2006 0:00,1,7,1,3979215,1165708800
11/19/2006 0:00,1,7,4,1053866,1165708800
11/19/2006 0:00,1,51,0,10603193,1166313600
11/26/2006 0:00,1,1,0,1070153,1166313600
11/26/2006 0:00,1,3,0,54119,1166313600
11/26/2006 0:00,1,14,9,6566927,1166313600
11/26/2006 0:00,1,2089,3,1363683,1166313600
12/3/2006 0:00,1,2,0,911239,1166313600
12/3/2006 0:00,1,2,2,17337792,1166313600
12/3/2006 0:00,1,2,2,4139050,1166918400
12/3/2006 0:00,1,7,5,176950,1166918400
12/3/2006 0:00,1,101,39,680946,1166918400
12/3/2006 0:00,1,3324,4,56363,1166918400
12/10/2006 0:00,1,0,14,4139050,1166918400
12/10/2006 0:00,1,1,1,1062488,1166918400
12/10/2006 0:00,1,3,3,5159728,1167523200
12/10/2006 0:00,1,13,9,56363,1167523200
12/17/2006 0:00,1,1,0,1787,1168128000
12/17/2006 0:00,1,1,1,2029971,1168128000
12/17/2006 0:00,1,1,1,911239,1168128000
12/17/2006 0:00,1,8,5,57437,1168128000
12/17/2006 0:00,1,10,1,5159728,1168128000
12/17/2006 0:00,1,22,15,7477136,1168128000
12/17/2006 0:00,1,36,19,19270,1168128000
12/24/2006 0:00,1,1,1,911239,1168128000
12/24/2006 0:00,1,2,0,6566927,1168732800
12/24/2006 0:00,1,21,1,56363,1168732800
12/24/2006 0:00,1,30,9,1051723,1168732800
12/24/2006 0:00,1,58,14,4006501,1168732800
12/24/2006 0:00,1,130,3,701714,1168732800
12/31/2006 0:00,1,17,9,1059722,1168732800
12/31/2006 0:00,1,163,26,680946,1168732800
1/7/2007 0:00,1,1,0,1060284,1169337600
1/7/2007 0:00,1,1,0,911239,1169337600
1/7/2007 0:00,1,2,2,1053866,1169337600
1/7/2007 0:00,1,6,0,12955091,1169337600
1/7/2007 0:00,1,7,4,4006501,1169337600
1/7/2007 0:00,1,10,16,1070153,1169942400
1/7/2007 0:00,1,23,17,680946,1169942400
1/7/2007 0:00,1,153,0,14953,1169942400
1/14/2007 0:00,1,1,1,56363,1169942400
1/14/2007 0:00,1,2,2,1209359,1169942400
1/14/2007 0:00,1,5,11,1070153,1169942400
1/14/2007 0:00,1,14,5,4006501,1170547200
1/14/2007 0:00,1,15,9,911239,1170547200
1/14/2007 0:00,1,15,18,680946,1170547200
1/14/2007 0:00,1,44,0,1062488,1170547200
1/21/2007 0:00,1,1,1,176950,1170547200
1/21/2007 0:00,1,2,3,726426,1170547200
1/21/2007 0:00,1,6,1,664240,1170547200
1/21/2007 0:00,1,28,16,306482,1171152000
1/21/2007 0:00,1,1648,542,1606439,1171152000
1/28/2007 0:00,1,1,1,1819403,1171152000
1/28/2007 0:00,1,1,1,680946,1171152000
1/28/2007 0:00,1,1,1,701714,1171152000
1/28/2007 0:00,1,1,1,726426,1171152000
1/28/2007 0:00,1,6,0,12955091,1171152000
1/28/2007 0:00,1,226,52,1363683,1171152000
2/4/2007 0:00,1,1,1,4006501,1171756800
2/4/2007 0:00,1,1,1,41443,1171756800
2/4/2007 0:00,1,3,1,12955091,1171756800
2/4/2007 0:00,1,5,6,17337792,1171756800
2/4/2007 0:00,1,14,0,19270,1171756800
2/4/2007 0:00,1,20,3,2586432,1171756800
2/4/2007 0:00,1,30,4,51416,1171756800
2/11/2007 0:00,1,0,71,6566927,1171756800
2/11/2007 0:00,1,1,1,1060284,1172361600
2/11/2007 0:00,1,2,2,54119,1172361600
2/11/2007 0:00,1,4,0,1070153,1172361600
2/11/2007 0:00,1,8,3,726426,1172361600
2/11/2007 0:00,1,10,5,41443,1172361600
2/11/2007 0:00,1,42,0,911239,1172361600
2/11/2007 0:00,1,169,0,1080275,1172361600
2/18/2007 0:00,1,2,0,1062488,1172966400
2/18/2007 0:00,1,3,3,19270,1172966400
2/18/2007 0:00,1,4,29,13122723,1172966400
2/18/2007 0:00,1,5,3,1070153,1172966400
2/18/2007 0:00,1,8,8,775844,1172966400
2/18/2007 0:00,1,30,13,1606439,1173571200
2/18/2007 0:00,1,74,49,56363,1173571200
2/18/2007 0:00,1,75,22,4006501,1173571200
2/25/2007 0:00,1,0,6,7477136,1173571200
2/25/2007 0:00,1,1,1,2903,1173571200
2/25/2007 0:00,1,1,1,5159728,1173571200
2/25/2007 0:00,1,1,1,54119,1173571200
2/25/2007 0:00,1,6,0,1029403,1173571200
2/25/2007 0:00,1,8,2,4006501,1174176000
2/25/2007 0:00,1,10,5,1062488,1174176000
3/4/2007 0:00,1,0,1,12955091,1174176000
3/4/2007 0:00,1,2,1,1787,1174176000
3/4/2007 0:00,1,12,0,56363,1174176000
3/4/2007 0:00,1,14,8,1819403,1174176000
3/4/2007 0:00,1,21,16,1059722,1174176000
3/11/2007 0:00,1,0,12,65151,1174176000
3/11/2007 0:00,1,1,1,3358267,1174176000
3/11/2007 0:00,1,1,1,6566927,1174780800
3/11/2007 0:00,1,1,2,5159728,1174780800
3/11/2007 0:00,1,2,2,2029971,1174780800
3/11/2007 0:00,1,13,14,726426,1174780800
3/11/2007 0:00,1,55,8,56363,1174780800
3/11/2007 0:00,1,93,179,12955091,1174780800
3/18/2007 0:00,1,1,1,1378867,1174780800
